xi,ti,ci
18.6,4.6,2.44E-05
18.7,4.6,1.60E-05
18.8,4.6,1.04E-05
18.9,4.6,6.70E-06
19,4.6,4.27E-06
19.1,4.6,2.70E-06
19.2,4.6,1.69E-06
19.3,4.6,1.04E-06
19.4,4.6,6.40E-07
19.5,4.6,3.88E-07
19.6,4.6,2.33E-07
19.7,4.6,1.39E-07
19.8,4.6,8.19E-08
19.9,4.6,4.75E-08
20,4.6,3.11E-08
0,4.7,0
0.1,4.7,1.77E-23
0.2,4.7,-1.96E-23
0.3,4.7,-1.84E-23
0.4,4.7,6.27E-23
0.5,4.7,4.60E-22
0.6,4.7,9.78E-21
0.7,4.7,9.20E-19
0.8,4.7,7.07E-17
0.9,4.7,4.20E-15
1,4.7,1.93E-13
1.1,4.7,6.82E-12
1.2,4.7,1.86E-10
1.3,4.7,3.90E-09
1.4,4.7,6.33E-08
1.5,4.7,7.95E-07
1.6,4.7,7.76E-06
1.7,4.7,5.92E-05
1.8,4.7,0.000356043
1.9,4.7,0.00169689
2,4.7,0.00646327
2.1,4.7,0.0198479
2.2,4.7,0.0496387
2.3,4.7,0.102329
2.4,4.7,0.176497
2.5,4.7,0.259592
2.6,4.7,0.333493
2.7,4.7,0.385217
2.8,4.7,0.412954
2.9,4.7,0.423222
3,4.7,0.424175
3.1,4.7,0.42142
3.2,4.7,0.417609
3.3,4.7,0.41366
3.4,4.7,0.409809
3.5,4.7,0.4061
3.6,4.7,0.402532
3.7,4.7,0.399102
3.8,4.7,0.395805
3.9,4.7,0.392634
4,4.7,0.389585
4.1,4.7,0.386654
4.2,4.7,0.383836
4.3,4.7,0.381128
4.4,4.7,0.378524
4.5,4.7,0.376022
4.6,4.7,0.373618
4.7,4.7,0.371309
4.8,4.7,0.369092
4.9,4.7,0.366964
5,4.7,0.364922
5.1,4.7,0.362963
5.2,4.7,0.361085
5.3,4.7,0.359286
5.4,4.7,0.357563
5.5,4.7,0.355915
5.6,4.7,0.354339
5.7,4.7,0.352834
5.8,4.7,0.351398
5.9,4.7,0.350029
6,4.7,0.348726
6.1,4.7,0.347487
6.2,4.7,0.346311
6.3,4.7,0.345196
6.4,4.7,0.344142
6.5,4.7,0.343147
6.6,4.7,0.34221
6.7,4.7,0.341331
6.8,4.7,0.340507
6.9,4.7,0.33974
7,4.7,0.339027
7.1,4.7,0.338368
7.2,4.7,0.337762
7.3,4.7,0.33721
7.4,4.7,0.336709
7.5,4.7,0.33626
7.6,4.7,0.335863
7.7,4.7,0.335516
7.8,4.7,0.33522
7.9,4.7,0.334975
8,4.7,0.33478
8.1,4.7,0.334635
8.2,4.7,0.33454
8.3,4.7,0.334495
8.4,4.7,0.3345
8.5,4.7,0.334555
8.6,4.7,0.33466
8.7,4.7,0.334815
8.8,4.7,0.335021
8.9,4.7,0.335278
9,4.7,0.335586
9.1,4.7,0.335945
9.2,4.7,0.336357
9.3,4.7,0.336821
9.4,4.7,0.337339
9.5,4.7,0.33791
9.6,4.7,0.338536
9.7,4.7,0.339217
9.8,4.7,0.339954
9.9,4.7,0.340748
10,4.7,0.341601
10.1,4.7,0.342512
10.2,4.7,0.343484
10.3,4.7,0.344518
10.4,4.7,0.345614
10.5,4.7,0.346775
10.6,4.7,0.348001
10.7,4.7,0.349295
10.8,4.7,0.350658
10.9,4.7,0.352092
11,4.7,0.353598
11.1,4.7,0.355178
11.2,4.7,0.356834
11.3,4.7,0.358567
11.4,4.7,0.360378
11.5,4.7,0.362267
11.6,4.7,0.364234
11.7,4.7,0.366278
11.8,4.7,0.368396
11.9,4.7,0.370583
12,4.7,0.372833
12.1,4.7,0.375134
12.2,4.7,0.377472
12.3,4.7,0.379828
12.4,4.7,0.382177
12.5,4.7,0.384488
12.6,4.7,0.386721
12.7,4.7,0.388827
12.8,4.7,0.390751
12.9,4.7,0.392426
13,4.7,0.393774
13.1,4.7,0.394711
13.2,4.7,0.395141
13.3,4.7,0.394964
13.4,4.7,0.394073
13.5,4.7,0.392358
13.6,4.7,0.389712
13.7,4.7,0.386033
13.8,4.7,0.381225
13.9,4.7,0.375208
14,4.7,0.367921
14.1,4.7,0.359322
14.2,4.7,0.349397
14.3,4.7,0.338159
14.4,4.7,0.325654
14.5,4.7,0.311957
14.6,4.7,0.297174
14.7,4.7,0.28144
14.8,4.7,0.264915
14.9,4.7,0.247781
15,4.7,0.230232
15.1,4.7,0.212476
15.2,4.7,0.194719
15.3,4.7,0.177167
15.4,4.7,0.160012
15.5,4.7,0.143433
15.6,4.7,0.127587
15.7,4.7,0.112606
15.8,4.7,0.0985966
15.9,4.7,0.0856353
16,4.7,0.0737711
16.1,4.7,0.0630258
16.2,4.7,0.053396
16.3,4.7,0.0448559
16.4,4.7,0.0373608
16.5,4.7,0.0308508
16.6,4.7,0.0252546
16.7,4.7,0.0204932
16.8,4.7,0.0164836
16.9,4.7,0.0131415
17,4.7,0.0103839
17.1,4.7,0.00813178
17.2,4.7,0.00631099
17.3,4.7,0.00485379
17.4,4.7,0.00369929
17.5,4.7,0.0027938
17.6,4.7,0.00209074
17.7,4.7,0.0015503
17.8,4.7,0.00113902
17.9,4.7,0.000829149
18,4.7,0.000598016
18.1,4.7,0.000427326
18.2,4.7,0.000302525
18.3,4.7,0.000212183
18.4,4.7,0.000147434
18.5,4.7,0.000101487
18.6,4.7,6.92E-05
18.7,4.7,4.68E-05
18.8,4.7,3.13E-05
18.9,4.7,2.07E-05
19,4.7,1.36E-05
19.1,4.7,8.86E-06
19.2,4.7,5.71E-06
19.3,4.7,3.64E-06
19.4,4.7,2.30E-06
19.5,4.7,1.44E-06
19.6,4.7,8.94E-07
19.7,4.7,5.49E-07
19.8,4.7,3.34E-07
19.9,4.7,2.00E-07
20,4.7,1.35E-07
0,4.8,0
0.1,4.8,-3.80E-23
0.2,4.8,-6.63E-24
0.3,4.8,4.67E-23
0.4,4.8,9.19E-23
0.5,4.8,1.04E-22
0.6,4.8,1.13E-20
0.7,4.8,1.13E-18
0.8,4.8,8.68E-17
0.9,4.8,5.11E-15
1,4.8,2.32E-13
1.1,4.8,8.09E-12
1.2,4.8,2.17E-10
1.3,4.8,4.49E-09
1.4,4.8,7.16E-08
1.5,4.8,8.85E-07
1.6,4.8,8.51E-06
1.7,4.8,6.42E-05
1.8,4.8,0.00038133
1.9,4.8,0.00180041
2,4.8,0.00680444
2.1,4.8,0.0207631
2.2,4.8,0.0516604
2.3,4.8,0.106057
2.4,4.8,0.182328
2.5,4.8,0.26748
2.6,4.8,0.342948
2.7,4.8,0.395544
2.8,4.8,0.423539
2.9,4.8,0.433674
3,4.8,0.434313
3.1,4.8,0.431185
3.2,4.8,0.426996
3.3,4.8,0.422681
3.4,4.8,0.418478
3.5,4.8,0.414432
3.6,4.8,0.410541
3.7,4.8,0.406802
3.8,4.8,0.403207
3.9,4.8,0.399751
4,4.8,0.396428
4.1,4.8,0.393233
4.2,4.8,0.390162
4.3,4.8,0.387209
4.4,4.8,0.38437
4.5,4.8,0.381641
4.6,4.8,0.379017
4.7,4.8,0.376497
4.8,4.8,0.374075
4.9,4.8,0.371748
5,4.8,0.369514
5.1,4.8,0.36737
5.2,4.8,0.365312
5.3,4.8,0.363338
5.4,4.8,0.361446
5.5,4.8,0.359632
5.6,4.8,0.357896
5.7,4.8,0.356235
5.8,4.8,0.354646
5.9,4.8,0.353129
6,4.8,0.35168
6.1,4.8,0.3503
6.2,4.8,0.348985
6.3,4.8,0.347735
6.4,4.8,0.346548
6.5,4.8,0.345423
6.6,4.8,0.344358
6.7,4.8,0.343353
6.8,4.8,0.342406
6.9,4.8,0.341517
7,4.8,0.340685
7.1,4.8,0.339908
7.2,4.8,0.339186
7.3,4.8,0.338518
7.4,4.8,0.337904
7.5,4.8,0.337342
7.6,4.8,0.336833
7.7,4.8,0.336376
7.8,4.8,0.33597
7.9,4.8,0.335616
8,4.8,0.335312
8.1,4.8,0.335059
8.2,4.8,0.334856
8.3,4.8,0.334703
8.4,4.8,0.3346
8.5,4.8,0.334547
8.6,4.8,0.334544
8.7,4.8,0.334592
8.8,4.8,0.334689
8.9,4.8,0.334837
9,4.8,0.335036
9.1,4.8,0.335285
9.2,4.8,0.335585
9.3,4.8,0.335938
9.4,4.8,0.336342
9.5,4.8,0.336798
9.6,4.8,0.337308
9.7,4.8,0.337872
9.8,4.8,0.33849
9.9,4.8,0.339163
10,4.8,0.339893
10.1,4.8,0.340679
10.2,4.8,0.341524
10.3,4.8,0.342427
10.4,4.8,0.343391
10.5,4.8,0.344416
10.6,4.8,0.345504
10.7,4.8,0.346656
10.8,4.8,0.347874
10.9,4.8,0.349159
11,4.8,0.350513
11.1,4.8,0.351938
11.2,4.8,0.353434
11.3,4.8,0.355004
11.4,4.8,0.35665
11.5,4.8,0.358372
11.6,4.8,0.360171
11.7,4.8,0.362048
11.8,4.8,0.364002
11.9,4.8,0.366032
12,4.8,0.368134
12.1,4.8,0.370305
12.2,4.8,0.372535
12.3,4.8,0.374816
12.4,4.8,0.377131
12.5,4.8,0.379463
12.6,4.8,0.381786
12.7,4.8,0.384067
12.8,4.8,0.38627
12.9,4.8,0.388346
13,4.8,0.390239
13.1,4.8,0.391884
13.2,4.8,0.393206
13.3,4.8,0.394122
13.4,4.8,0.39454
13.5,4.8,0.39436
13.6,4.8,0.393481
13.7,4.8,0.391795
13.8,4.8,0.389199
13.9,4.8,0.385591
14,4.8,0.380882
14.1,4.8,0.374992
14.2,4.8,0.367859
14.3,4.8,0.359444
14.4,4.8,0.34973
14.5,4.8,0.338729
14.6,4.8,0.326481
14.7,4.8,0.313057
14.8,4.8,0.298558
14.9,4.8,0.28311
15,4.8,0.266866
15.1,4.8,0.249999
15.2,4.8,0.232698
15.3,4.8,0.215161
15.4,4.8,0.19759
15.5,4.8,0.180183
15.6,4.8,0.163131
15.7,4.8,0.14661
15.8,4.8,0.130777
15.9,4.8,0.115764
16,4.8,0.101682
16.1,4.8,0.0886096
16.2,4.8,0.0766026
16.3,4.8,0.0656881
16.4,4.8,0.0558688
16.5,4.8,0.0471253
16.6,4.8,0.0394191
16.7,4.8,0.0326961
16.8,4.8,0.02689
16.9,4.8,0.0219263
17,4.8,0.0177253
17.1,4.8,0.0142054
17.2,4.8,0.0112856
17.3,4.8,0.00888758
17.4,4.8,0.00693768
17.5,4.8,0.00536783
17.6,4.8,0.00411644
17.7,4.8,0.00312872
17.8,4.8,0.00235679
17.9,4.8,0.00175943
18,4.8,0.00130168
18.1,4.8,0.000954354
18.2,4.8,0.000693386
18.3,4.8,0.000499219
18.4,4.8,0.000356161
18.5,4.8,0.000251787
18.6,4.8,0.000176377
18.7,4.8,0.000122423
18.8,4.8,8.42E-05
18.9,4.8,5.74E-05
19,4.8,3.87E-05
19.1,4.8,2.59E-05
19.2,4.8,1.72E-05
19.3,4.8,1.13E-05
19.4,4.8,7.34E-06
19.5,4.8,4.73E-06
19.6,4.8,3.02E-06
19.7,4.8,1.91E-06
19.8,4.8,1.20E-06
19.9,4.8,7.39E-07
20,4.8,5.13E-07
0,4.9,0
0.1,4.9,3.40E-23
0.2,4.9,-4.34E-23
0.3,4.9,-5.03E-23
0.4,4.9,2.70E-22
0.5,4.9,4.54E-22
0.6,4.9,1.43E-20
0.7,4.9,1.47E-18
0.8,4.9,1.11E-16
0.9,4.9,6.44E-15
1,4.9,2.88E-13
1.1,4.9,9.86E-12
1.2,4.9,2.60E-10
1.3,4.9,5.26E-09
1.4,4.9,8.21E-08
1.5,4.9,9.95E-07
1.6,4.9,9.41E-06
1.7,4.9,6.99E-05
1.8,4.9,0.000410218
1.9,4.9,0.00191676
2,4.9,0.00718283
2.1,4.9,0.0217672
2.2,4.9,0.0538595
2.3,4.9,0.110084
2.4,4.9,0.188593
2.5,4.9,0.27592
2.6,4.9,0.353035
2.7,4.9,0.406538
2.8,4.9,0.434791
2.9,4.9,0.444774
3,4.9,0.445072
3.1,4.9,0.441543
3.2,4.9,0.436948
3.3,4.9,0.43224
3.4,4.9,0.427661
3.5,4.9,0.423254
3.6,4.9,0.419019
3.7,4.9,0.41495
3.8,4.9,0.411039
3.9,4.9,0.40728
4,4.9,0.403666
4.1,4.9,0.400192
4.2,4.9,0.396852
4.3,4.9,0.393641
4.4,4.9,0.390554
4.5,4.9,0.387586
4.6,4.9,0.384732
4.7,4.9,0.38199
4.8,4.9,0.379353
4.9,4.9,0.37682
5,4.9,0.374386
5.1,4.9,0.372048
5.2,4.9,0.369803
5.3,4.9,0.367647
5.4,4.9,0.365579
5.5,4.9,0.363595
5.6,4.9,0.361693
5.7,4.9,0.35987
5.8,4.9,0.358125
5.9,4.9,0.356455
6,4.9,0.354858
6.1,4.9,0.353332
6.2,4.9,0.351876
6.3,4.9,0.350488
6.4,4.9,0.349166
6.5,4.9,0.347908
6.6,4.9,0.346714
6.7,4.9,0.345582
6.8,4.9,0.344511
6.9,4.9,0.3435
7,4.9,0.342547
7.1,4.9,0.341652
7.2,4.9,0.340813
7.3,4.9,0.34003
7.4,4.9,0.339303
7.5,4.9,0.338629
7.6,4.9,0.338009
7.7,4.9,0.337443
7.8,4.9,0.336928
7.9,4.9,0.336466
8,4.9,0.336055
8.1,4.9,0.335696
8.2,4.9,0.335387
8.3,4.9,0.335129
8.4,4.9,0.334921
8.5,4.9,0.334764
8.6,4.9,0.334656
8.7,4.9,0.334599
8.8,4.9,0.334592
8.9,4.9,0.334634
9,4.9,0.334728
9.1,4.9,0.334871
9.2,4.9,0.335065
9.3,4.9,0.33531
9.4,4.9,0.335606
9.5,4.9,0.335954
9.6,4.9,0.336354
9.7,4.9,0.336806
9.8,4.9,0.337312
9.9,4.9,0.337871
10,4.9,0.338485
10.1,4.9,0.339154
10.2,4.9,0.339879
10.3,4.9,0.340662
10.4,4.9,0.341502
10.5,4.9,0.342401
10.6,4.9,0.34336
10.7,4.9,0.344381
10.8,4.9,0.345465
10.9,4.9,0.346612
11,4.9,0.347826
11.1,4.9,0.349106
11.2,4.9,0.350455
11.3,4.9,0.351875
11.4,4.9,0.353366
11.5,4.9,0.354931
11.6,4.9,0.356571
11.7,4.9,0.358287
11.8,4.9,0.360079
11.9,4.9,0.361948
12,4.9,0.363894
12.1,4.9,0.365914
12.2,4.9,0.368006
12.3,4.9,0.370163
12.4,4.9,0.372379
12.5,4.9,0.374641
12.6,4.9,0.376936
12.7,4.9,0.379244
12.8,4.9,0.381538
12.9,4.9,0.383788
13,4.9,0.385955
13.1,4.9,0.387991
13.2,4.9,0.389841
13.3,4.9,0.39144
13.4,4.9,0.392715
13.5,4.9,0.393583
13.6,4.9,0.393955
13.7,4.9,0.393735
13.8,4.9,0.392822
13.9,4.9,0.391112
14,4.9,0.388506
14.1,4.9,0.384905
14.2,4.9,0.380222
14.3,4.9,0.37438
14.4,4.9,0.367321
14.5,4.9,0.359006
14.6,4.9,0.349417
14.7,4.9,0.338568
14.8,4.9,0.326496
14.9,4.9,0.313268
15,4.9,0.298981
15.1,4.9,0.283758
15.2,4.9,0.267744
15.3,4.9,0.251107
15.4,4.9,0.234028
15.5,4.9,0.2167
15.6,4.9,0.199317
15.7,4.9,0.182073
15.8,4.9,0.165154
15.9,4.9,0.148733
16,4.9,0.132964
16.1,4.9,0.117982
16.2,4.9,0.103894
16.3,4.9,0.0907847
16.4,4.9,0.0787107
16.5,4.9,0.0677034
16.6,4.9,0.05777
16.7,4.9,0.0488961
16.8,4.9,0.0410478
16.9,4.9,0.0341758
17,4.9,0.0282184
17.1,4.9,0.0231049
17.2,4.9,0.0187589
17.3,4.9,0.0151015
17.4,4.9,0.0120537
17.5,4.9,0.0095387
17.6,4.9,0.00748356
17.7,4.9,0.0058205
17.8,4.9,0.00448775
17.9,4.9,0.00343004
18,4.9,0.00259871
18.1,4.9,0.0019516
18.2,4.9,0.00145274
18.3,4.9,0.00107186
18.4,4.9,0.000783835
18.5,4.9,0.000568124
18.6,4.9,0.000408114
18.7,4.9,0.000290557
18.8,4.9,0.000205013
18.9,4.9,0.00014336
19,4.9,9.93E-05
19.1,4.9,6.82E-05
19.2,4.9,4.64E-05
19.3,4.9,3.13E-05
19.4,4.9,2.09E-05
19.5,4.9,1.39E-05
19.6,4.9,9.10E-06
19.7,4.9,5.92E-06
19.8,4.9,3.81E-06
19.9,4.9,2.42E-06
20,4.9,1.73E-06
0,5,0
0.1,5,-1.23E-23
0.2,5,-3.04E-23
0.3,5,-8.48E-23
0.4,5,-1.49E-22
0.5,5,1.61E-22
0.6,5,2.05E-20
0.7,5,2.01E-18
0.8,5,1.49E-16
0.9,5,8.50E-15
1,5,3.71E-13
1.1,5,1.24E-11
1.2,5,3.19E-10
1.3,5,6.28E-09
1.4,5,9.57E-08
1.5,5,1.13E-06
1.6,5,1.05E-05
1.7,5,7.66E-05
1.8,5,0.000443302
1.9,5,0.00204769
2,5,0.00760257
2.1,5,0.0228683
2.2,5,0.0562491
2.3,5,0.114429
2.4,5,0.195313
2.5,5,0.284935
2.6,5,0.363774
2.7,5,0.418217
2.8,5,0.446726
2.9,5,0.456537
3,5,0.456464
3.1,5,0.452503
3.2,5,0.447473
3.3,5,0.442344
3.4,5,0.437363
3.5,5,0.432571
3.6,5,0.427969
3.7,5,0.423548
3.8,5,0.419301
3.9,5,0.41522
4,5,0.411298
4.1,5,0.407528
4.2,5,0.403905
4.3,5,0.400422
4.4,5,0.397073
4.5,5,0.393853
4.6,5,0.390758
4.7,5,0.387782
4.8,5,0.384921
4.9,5,0.382171
5,5,0.379528
5.1,5,0.376989
5.2,5,0.374549
5.3,5,0.372205
5.4,5,0.369954
5.5,5,0.367793
5.6,5,0.36572
5.7,5,0.363731
5.8,5,0.361824
5.9,5,0.359997
6,5,0.358248
6.1,5,0.356574
6.2,5,0.354973
6.3,5,0.353443
6.4,5,0.351984
6.5,5,0.350592
6.6,5,0.349266
6.7,5,0.348006
6.8,5,0.346808
6.9,5,0.345674
7,5,0.3446
7.1,5,0.343585
7.2,5,0.34263
7.3,5,0.341732
7.4,5,0.340891
7.5,5,0.340106
7.6,5,0.339376
7.7,5,0.3387
7.8,5,0.338078
7.9,5,0.33751
8,5,0.336993
8.1,5,0.336529
8.2,5,0.336116
8.3,5,0.335755
8.4,5,0.335445
8.5,5,0.335185
8.6,5,0.334976
8.7,5,0.334817
8.8,5,0.334708
8.9,5,0.334649
9,5,0.33464
9.1,5,0.334682
9.2,5,0.334774
9.3,5,0.334916
9.4,5,0.335109
9.5,5,0.335353
9.6,5,0.335648
9.7,5,0.335994
9.8,5,0.336393
9.9,5,0.336845
10,5,0.337349
10.1,5,0.337908
10.2,5,0.338521
10.3,5,0.339189
10.4,5,0.339914
10.5,5,0.340695
10.6,5,0.341535
10.7,5,0.342433
10.8,5,0.343392
10.9,5,0.344412
11,5,0.345496
11.1,5,0.346643
11.2,5,0.347856
11.3,5,0.349136
11.4,5,0.350485
11.5,5,0.351904
11.6,5,0.353394
11.7,5,0.354958
11.8,5,0.356597
11.9,5,0.358311
12,5,0.360102
12.1,5,0.361968
12.2,5,0.36391
12.3,5,0.365925
12.4,5,0.368009
12.5,5,0.370157
12.6,5,0.372361
12.7,5,0.374608
12.8,5,0.376883
12.9,5,0.379166
13,5,0.38143
13.1,5,0.383644
13.2,5,0.385769
13.3,5,0.387755
13.4,5,0.389549
13.5,5,0.391085
13.6,5,0.392291
13.7,5,0.393086
13.8,5,0.39338
13.9,5,0.393081
14,5,0.392089
14.1,5,0.390306
14.2,5,0.387632
14.3,5,0.383975
14.4,5,0.379249
14.5,5,0.373383
14.6,5,0.36632
14.7,5,0.358024
14.8,5,0.348481
14.9,5,0.337702
15,5,0.325727
15.1,5,0.312622
15.2,5,0.298481
15.3,5,0.283423
15.4,5,0.267589
15.5,5,0.251142
15.6,5,0.234259
15.7,5,0.217124
15.8,5,0.199927
15.9,5,0.182858
16,5,0.166096
16.1,5,0.149811
16.2,5,0.134154
16.3,5,0.119256
16.4,5,0.105225
16.5,5,0.0921459
16.6,5,0.0800754
16.7,5,0.0690475
16.8,5,0.0590723
16.9,5,0.0501384
17,5,0.0422156
17.1,5,0.0352583
17.2,5,0.0292084
17.3,5,0.0239985
17.4,5,0.0195554
17.5,5,0.0158027
17.6,5,0.0126637
17.7,5,0.0100631
17.8,5,0.00792914
17.9,5,0.00619483
18,5,0.00479871
18.1,5,0.0036855
18.2,5,0.00280629
18.3,5,0.00211845
18.4,5,0.00158541
18.5,5,0.00117624
18.6,5,0.000865093
18.7,5,0.00063072
18.8,5,0.000455835
18.9,5,0.000326562
19,5,0.000231901
19.1,5,0.000163233
19.2,5,0.000113888
19.3,5,7.88E-05
19.4,5,5.40E-05
19.5,5,3.67E-05
19.6,5,2.47E-05
19.7,5,1.65E-05
19.8,5,1.09E-05
19.9,5,7.12E-06
20,5,5.21E-06
0,5.1,0
0.1,5.1,-5.29E-23
0.2,5.1,-1.80E-23
0.3,5.1,-9.80E-23
0.4,5.1,-1.74E-22
0.5,5.1,2.00E-22
0.6,5.1,3.22E-20
0.7,5.1,2.93E-18
0.8,5.1,2.14E-16
0.9,5.1,1.19E-14
1,5.1,5.05E-13
1.1,5.1,1.63E-11
1.2,5.1,4.04E-10
1.3,5.1,7.69E-09
1.4,5.1,1.13E-07
1.5,5.1,1.30E-06
1.6,5.1,1.18E-05
1.7,5.1,8.45E-05
1.8,5.1,0.00048128
1.9,5.1,0.00219516
2,5.1,0.00806825
2.1,5.1,0.0240751
2.2,5.1,0.0588427
2.3,5.1,0.119108
2.4,5.1,0.202508
2.5,5.1,0.294545
2.6,5.1,0.375184
2.7,5.1,0.430597
2.8,5.1,0.459358
2.9,5.1,0.468973
3,5.1,0.468499
3.1,5.1,0.464074
3.2,5.1,0.458578
3.3,5.1,0.452999
3.4,5.1,0.447588
3.5,5.1,0.442386
3.6,5.1,0.437393
3.7,5.1,0.432598
3.8,5.1,0.427993
3.9,5.1,0.423571
4,5.1,0.419322
4.1,5.1,0.41524
4.2,5.1,0.411316
4.3,5.1,0.407546
4.4,5.1,0.403921
4.5,5.1,0.400437
4.6,5.1,0.397087
4.7,5.1,0.393867
4.8,5.1,0.390771
4.9,5.1,0.387795
5,5.1,0.384934
5.1,5.1,0.382184
5.2,5.1,0.379541
5.3,5.1,0.377001
5.4,5.1,0.374561
5.5,5.1,0.372218
5.6,5.1,0.369967
5.7,5.1,0.367807
5.8,5.1,0.365734
5.9,5.1,0.363745
6,5.1,0.361839
6.1,5.1,0.360012
6.2,5.1,0.358263
6.3,5.1,0.35659
6.4,5.1,0.354989
6.5,5.1,0.353461
6.6,5.1,0.352002
6.7,5.1,0.35061
6.8,5.1,0.349286
6.9,5.1,0.348026
7,5.1,0.34683
7.1,5.1,0.345696
7.2,5.1,0.344623
7.3,5.1,0.343609
7.4,5.1,0.342655
7.5,5.1,0.341758
7.6,5.1,0.340918
7.7,5.1,0.340134
7.8,5.1,0.339405
7.9,5.1,0.338731
8,5.1,0.33811
8.1,5.1,0.337543
8.2,5.1,0.337028
8.3,5.1,0.336565
8.4,5.1,0.336154
8.5,5.1,0.335794
8.6,5.1,0.335485
8.7,5.1,0.335226
8.8,5.1,0.335019
8.9,5.1,0.334861
9,5.1,0.334754
9.1,5.1,0.334697
9.2,5.1,0.33469
9.3,5.1,0.334733
9.4,5.1,0.334827
9.5,5.1,0.334971
9.6,5.1,0.335166
9.7,5.1,0.335412
9.8,5.1,0.335709
9.9,5.1,0.336058
10,5.1,0.33646
10.1,5.1,0.336913
10.2,5.1,0.33742
10.3,5.1,0.337981
10.4,5.1,0.338597
10.5,5.1,0.339268
10.6,5.1,0.339995
10.7,5.1,0.34078
10.8,5.1,0.341622
10.9,5.1,0.342524
11,5.1,0.343486
11.1,5.1,0.34451
11.2,5.1,0.345597
11.3,5.1,0.346748
11.4,5.1,0.347964
11.5,5.1,0.349248
11.6,5.1,0.350601
11.7,5.1,0.352024
11.8,5.1,0.353518
11.9,5.1,0.355086
12,5.1,0.356728
12.1,5.1,0.358446
12.2,5.1,0.360239
12.3,5.1,0.362107
12.4,5.1,0.364049
12.5,5.1,0.366063
12.6,5.1,0.368144
12.7,5.1,0.370285
12.8,5.1,0.372479
12.9,5.1,0.374712
13,5.1,0.376967
13.1,5.1,0.379225
13.2,5.1,0.381456
13.3,5.1,0.383629
13.4,5.1,0.385703
13.5,5.1,0.38763
13.6,5.1,0.389353
13.7,5.1,0.390808
13.8,5.1,0.391923
13.9,5.1,0.392615
14,5.1,0.3928
14.1,5.1,0.392383
14.2,5.1,0.391269
14.3,5.1,0.389361
14.4,5.1,0.386565
14.5,5.1,0.38279
14.6,5.1,0.377957
14.7,5.1,0.371996
14.8,5.1,0.364856
14.9,5.1,0.356504
15,5.1,0.346929
15.1,5.1,0.336146
15.2,5.1,0.324195
15.3,5.1,0.311144
15.4,5.1,0.297084
15.5,5.1,0.282134
15.6,5.1,0.266433
15.7,5.1,0.250139
15.8,5.1,0.233424
15.9,5.1,0.216468
16,5.1,0.199455
16.1,5.1,0.18257
16.2,5.1,0.165986
16.3,5.1,0.149868
16.4,5.1,0.134363
16.5,5.1,0.1196
16.6,5.1,0.105683
16.7,5.1,0.0926951
16.8,5.1,0.0806941
16.9,5.1,0.0697135
17,5.1,0.0597647
17.1,5.1,0.0508382
17.2,5.1,0.0429061
17.3,5.1,0.0359254
17.4,5.1,0.0298408
17.5,5.1,0.0245877
17.6,5.1,0.0200956
17.7,5.1,0.0162906
17.8,5.1,0.0130981
17.9,5.1,0.0104445
18,5.1,0.00825974
18.1,5.1,0.00647772
18.2,5.1,0.00503781
18.3,5.1,0.00388517
18.4,5.1,0.00297107
18.5,5.1,0.00225288
18.6,5.1,0.00169385
18.7,5.1,0.00126273
18.8,5.1,0.000933327
18.9,5.1,0.00068397
19,5.1,0.000496946
19.1,5.1,0.000357966
19.2,5.1,0.000255638
19.3,5.1,0.000180989
19.4,5.1,0.000127033
19.5,5.1,8.84E-05
19.6,5.1,6.10E-05
19.7,5.1,4.17E-05
19.8,5.1,2.83E-05
19.9,5.1,1.89E-05
20,5.1,1.42E-05
0,5.2,0
0.1,5.2,-5.02E-24
0.2,5.2,2.86E-23
0.3,5.2,-4.01E-23
0.4,5.2,-2.27E-22
0.5,5.2,7.21E-22
0.6,5.2,5.24E-20
0.7,5.2,4.73E-18
0.8,5.2,3.37E-16
0.9,5.2,1.80E-14
1,5.2,7.33E-13
1.1,5.2,2.26E-11
1.2,5.2,5.32E-10
1.3,5.2,9.66E-09
1.4,5.2,1.37E-07
1.5,5.2,1.52E-06
1.6,5.2,1.34E-05
1.7,5.2,9.38E-05
1.8,5.2,0.000524972
1.9,5.2,0.00236144
2,5.2,0.00858487
2.1,5.2,0.0253969
2.2,5.2,0.0616546
2.3,5.2,0.124141
2.4,5.2,0.210199
2.5,5.2,0.304768
2.6,5.2,0.387281
2.7,5.2,0.443692
2.8,5.2,0.472698
2.9,5.2,0.482092
3,5.2,0.481184
3.1,5.2,0.476263
3.2,5.2,0.470269
3.3,5.2,0.464209
3.4,5.2,0.45834
3.5,5.2,0.452701
3.6,5.2,0.447291
3.7,5.2,0.442099
3.8,5.2,0.437115
3.9,5.2,0.43233
4,5.2,0.427736
4.1,5.2,0.423322
4.2,5.2,0.419083
4.3,5.2,0.415009
4.4,5.2,0.411094
4.5,5.2,0.407332
4.6,5.2,0.403715
4.7,5.2,0.400239
4.8,5.2,0.396897
4.9,5.2,0.393684
5,5.2,0.390595
5.1,5.2,0.387626
5.2,5.2,0.384772
5.3,5.2,0.382029
5.4,5.2,0.379392
5.5,5.2,0.376859
5.6,5.2,0.374425
5.7,5.2,0.372087
5.8,5.2,0.369842
5.9,5.2,0.367688
6,5.2,0.36562
6.1,5.2,0.363637
6.2,5.2,0.361737
6.3,5.2,0.359916
6.4,5.2,0.358172
